Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
MDRG_7701,1,-0.737852034277,-1.357844644144,-0.117859424410,-2.332549437022,0.019671805358,Gee,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM,v2025,"HCUP 2020, 2021, 2022"
MDRG_7705,1,-0.276826918464,-0.570118072457,0.016464235530,-1.849939156885,0.064322319388,Gee,ALLOGENEIC  OR AUTOLOGOUS BONE MARROW TRANSPLANT,v2025,"HCUP 2020, 2021, 2022"
COVIDDX,1,0.282694184388,0.111791468223,0.453596900552,3.242022318161,0.001186847276,Gee,COVID-19 Diagnosis,v2025,"HCUP 2020, 2021, 2022"
Q1,1,-0.092638056608,-0.181972213418,-0.003303899798,-2.032450532164,0.042108066859,Gee,"Quarter 1, 2020",v2025,"HCUP 2020, 2021, 2022"
Q2,1,0.069432894952,-0.013641803003,0.152507592907,1.638115777712,0.101397544277,Gee,"Quarter 2, 2020",v2025,"HCUP 2020, 2021, 2022"
Q3,1,0.039250861772,-0.032425696141,0.110927419686,1.073297570015,0.283137625134,Gee,"Quarter 3, 2020",v2025,"HCUP 2020, 2021, 2022"
Q4,1,0.029886644477,-0.047816891791,0.107590180746,0.753849176079,0.450939791522,Gee,"Quarter 4, 2020",v2025,"HCUP 2020, 2021, 2022"
Q5,1,-0.028497563105,-0.108640768869,0.051645642658,-0.696929911921,0.485846657254,Gee,"Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
Q6,1,-0.044576336902,-0.119175945879,0.030023272074,-1.171159153380,0.241534810406,Gee,"Quarter 2, 2021",v2025,"HCUP 2020, 2021, 2022"
Q7,1,0.046192465425,-0.028254305703,0.120639236552,1.216111420520,0.223942480605,Gee,"Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
Q8,1,0.009338050404,-0.062024691697,0.080700792506,0.256467758092,0.797589673368,Gee,"Quarter 4, 2021",v2025,"HCUP 2020, 2021, 2022"
Q9,1,0.068289069317,-0.006832809710,0.143410948344,1.781692872063,0.074799329914,Gee,"Quarter 1, 2022",v2025,"HCUP 2020, 2021, 2022"
Q10,1,-0.026849755614,-0.110680271634,0.056980760407,-0.627749374510,0.530168135044,Gee,"Quarter 2, 2022",v2025,"HCUP 2020, 2021, 2022"
Q11,1,0.049536700632,-0.022278125562,0.121351526825,1.351951321163,0.176390888210,Gee,"Quarter 3, 2022",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q5,1,0.158015317030,-0.028247352866,0.344277986927,1.662728933054,0.096366707869,Gee,"COVID, Quarter 1, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q7,1,-0.280162112717,-0.530325070505,-0.029999154929,-2.194999833759,0.028163609666,Gee,"COVID, Quarter 3, 2021",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q9,1,0.112224033581,-0.053522630164,0.277970697325,1.327055755146,0.184490239813,Gee,"COVID, Quarter 1, 2022",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q10,1,0.497604420154,0.246480707069,0.748728133239,3.883690353522,0.000102882916,Gee,"COVID, Quarter 2, 2022",v2025,"HCUP 2020, 2021, 2022"
COVIDDX_Q11,1,0.114091600973,-0.107287318864,0.335470520809,1.010102628606,0.312446123000,Gee,"COVID, Quarter 3, 2022",v2025,"HCUP 2020, 2021, 2022"
TRNSFER,1,0.030771676270,-0.043766394409,0.105309746948,0.809135206796,0.418437379141,Gee,TRANSFER FROM ANOTHER ACUTE CARE HOSPITAL,v2025,"HCUP 2020, 2021, 2022"
PS08_NonWt_1,1,0.130576971664,0.022864731385,0.238289211943,2.376017442471,0.017500635515,Gee,"PS08 Comorbidty count using non-weighted method, category 1, count > 3 and count <= 5",v2025,"HCUP 2020, 2021, 2022"
PS08_NonWt_2,1,0.021750416463,-0.082214644245,0.125715477172,0.410041918178,0.681775198171,Gee,"PS08 Comorbidty count using non-weighted method, category 2, count >= 6",v2025,"HCUP 2020, 2021, 2022"
